order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,order_to_dispatch_days,dispatch_to_delivery_days,total_delivery_days,delivery_to_return_days,order_month,order_month_name,order_day_of_week,price_bucket,return_window,is_metro,is_cod,supply_chain_failure,high_value
ORD591897,2025-01-25,Bottoms,820,Hyderabad,Metro,WH_Hyderabad,COD,2025-01-26,2025-01-30,Delivered,False,,,,,,,1,4.0,5.0,,1,January,Saturday,Budget (<₹1K),,True,True,False,False
ORD550089,2024-10-03,Tops,1221,Hyderabad,Metro,WH_Hyderabad,COD,2024-10-06,2024-10-09,Delivered,False,,,,,,,3,3.0,6.0,,10,October,Thursday,Mid (₹1-2K),,True,True,False,False
ORD478120,2024-10-20,Accessories,1413,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-10-23,2024-10-29,Delivered,False,,,,,,,3,6.0,9.0,,10,October,Sunday,Mid (₹1-2K),,True,False,False,False
ORD953025,2025-03-16,Tops,1901,Lucknow,Tier2,WH_Kolkata,Prepaid,2025-03-19,2025-03-24,Delivered,False,,,,,,,3,5.0,8.0,,3,March,Sunday,Mid (₹1-2K),,False,False,False,False
ORD955015,2025-02-19,Bottoms,1836,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-22,2025-02-27,Delivered,False,,,,,,,3,5.0,8.0,,2,February,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD150126,2025-03-19,Tops,1058,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-21,2025-03-27,Delivered,False,,,,,,,2,6.0,8.0,,3,March,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD182760,2025-01-21,Tops,868,Coimbatore,Tier2,WH_Hyderabad,Prepaid,2025-01-23,2025-01-27,Delivered,False,,,,,,,2,4.0,6.0,,1,January,Tuesday,Budget (<₹1K),,False,False,False,False
ORD744718,2025-01-22,Tops,1808,Nagpur,Tier2,WH_Mumbai,Prepaid,2025-01-23,2025-01-30,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Wednesday,Mid (₹1-2K),,False,False,False,False
ORD776502,2025-01-04,Dresses,2567,Bangalore,Metro,WH_Bangalore,COD,2025-01-05,2025-01-11,Delivered,False,,,,,,,1,6.0,7.0,,1,January,Saturday,Premium (₹2-3K),,True,True,False,True
ORD567951,2024-11-26,Bottoms,1968,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-27,2024-11-30,Delivered,False,,,,,,,1,3.0,4.0,,11,November,Tuesday,Mid (₹1-2K),,True,False,False,False
ORD848022,2025-01-24,Footwear,3492,Jaipur,Tier2,WH_Bangalore,Prepaid,2025-01-27,2025-01-31,Delivered,False,,,,,,,3,4.0,7.0,,1,January,Friday,Luxury (>₹3K),,False,False,False,True
ORD404466,2024-12-18,Tops,821,Kolkata,Metro,WH_Kolkata,COD,2024-12-20,2024-12-23,Delivered,False,,,,,,,2,3.0,5.0,,12,December,Wednesday,Budget (<₹1K),,True,True,False,False
ORD930541,2024-11-07,Tops,1510,Delhi,Metro,WH_Delhi,COD,2024-11-09,2024-11-14,Delivered,False,,,,,,,2,5.0,7.0,,11,November,Thursday,Mid (₹1-2K),,True,True,False,False
ORD678443,2024-11-05,Tops,675,Coimbatore,Tier2,WH_Mumbai,Prepaid,2024-11-07,2024-11-16,Delivered,False,,,,,,,2,9.0,11.0,,11,November,Tuesday,Budget (<₹1K),,False,False,False,False
ORD651231,2025-01-16,Tops,1337,Kolkata,Metro,WH_Kolkata,COD,2025-01-17,2025-01-22,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Thursday,Mid (₹1-2K),,True,True,False,False
ORD571832,2025-01-30,Footwear,2818,Kochi,Tier2,WH_Bangalore,Prepaid,2025-01-31,2025-02-08,Delivered,False,,,,,,,1,8.0,9.0,,1,January,Thursday,Premium (₹2-3K),,False,False,False,True
ORD336422,2024-12-30,Accessories,880,Coimbatore,Tier2,WH_Mumbai,Prepaid,2025-01-01,2025-01-09,Delivered,False,,,,,,,2,8.0,10.0,,12,December,Monday,Budget (<₹1K),,False,False,False,False
ORD755383,2024-12-19,Tops,1591,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-12-22,2024-12-29,Delivered,False,,,,,,,3,7.0,10.0,,12,December,Thursday,Mid (₹1-2K),,True,False,False,False
ORD147670,2025-03-16,Accessories,1480,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2025-03-19,2025-03-27,Delivered,False,,,,,,,3,8.0,11.0,,3,March,Sunday,Mid (₹1-2K),,False,False,False,False
ORD770030,2024-10-10,Footwear,3267,Chennai,Metro,WH_Bangalore,COD,2024-10-12,2024-10-17,Delivered,False,,,,,,,2,5.0,7.0,,10,October,Thursday,Luxury (>₹3K),,True,True,False,True
ORD943776,2025-03-27,Footwear,1917,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-28,2025-04-01,Delivered,False,,,,,,,1,4.0,5.0,,3,March,Thursday,Mid (₹1-2K),,True,False,False,False
ORD607774,2025-01-29,Tops,1195,Delhi,Metro,WH_Delhi,COD,2025-01-30,2025-02-04,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Wednesday,Mid (₹1-2K),,True,True,False,False
ORD462147,2025-01-13,Tops,1257,Delhi,Metro,WH_Delhi,COD,2025-01-16,2025-01-20,Delivered,False,,,,,,,3,4.0,7.0,,1,January,Monday,Mid (₹1-2K),,True,True,False,False
ORD380464,2025-01-26,Accessories,587,Delhi,Metro,WH_Delhi,Prepaid,2025-01-27,2025-02-02,Delivered,False,,,,,,,1,6.0,7.0,,1,January,Sunday,Budget (<₹1K),,True,False,False,False
ORD538446,2024-12-05,Tops,826,Kolkata,Metro,WH_Kolkata,COD,2024-12-08,2024-12-12,Delivered,False,,,,,,,3,4.0,7.0,,12,December,Thursday,Budget (<₹1K),,True,True,False,False
ORD900961,2025-01-14,Footwear,884,Bangalore,Metro,WH_Bangalore,COD,2025-01-15,2025-01-19,Delivered,False,,,,,,,1,4.0,5.0,,1,January,Tuesday,Budget (<₹1K),,True,True,False,False
ORD402620,2024-10-21,Bottoms,2864,Chennai,Metro,WH_Bangalore,COD,2024-10-24,2024-10-31,Delivered,False,,,,,,,3,7.0,10.0,,10,October,Monday,Premium (₹2-3K),,True,True,False,True
ORD224582,2024-11-04,Tops,1305,Mumbai,Metro,WH_Mumbai,COD,2024-11-06,2024-11-11,Delivered,False,,,,,,,2,5.0,7.0,,11,November,Monday,Mid (₹1-2K),,True,True,False,False
ORD270395,2025-01-11,Tops,1111,Coimbatore,Tier2,WH_Hyderabad,COD,2025-01-13,2025-01-21,Delivered,False,,,,,,,2,8.0,10.0,,1,January,Saturday,Mid (₹1-2K),,False,True,False,False
ORD843167,2025-02-24,Accessories,1271,Bangalore,Metro,WH_Bangalore,COD,2025-02-26,2025-03-01,Delivered,False,,,,,,,2,3.0,5.0,,2,February,Monday,Mid (₹1-2K),,True,True,False,False
ORD712056,2024-12-20,Bottoms,908,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-22,2024-12-29,Delivered,False,,,,,,,2,7.0,9.0,,12,December,Friday,Budget (<₹1K),,True,False,False,False
ORD856442,2024-10-16,Bottoms,2766,Coimbatore,Tier2,WH_Delhi,Prepaid,2024-10-19,2024-10-27,Delivered,False,,,,,,,3,8.0,11.0,,10,October,Wednesday,Premium (₹2-3K),,False,False,False,True
ORD258787,2025-01-16,Tops,916,Pune,Metro,WH_Kolkata,Prepaid,2025-01-19,2025-01-25,Delivered,False,,,,,,,3,6.0,9.0,,1,January,Thursday,Budget (<₹1K),,True,False,False,False
ORD871581,2024-10-18,Footwear,1264,Mysore,Tier3,WH_Hyderabad,COD,2024-10-19,2024-10-30,Delivered,False,,,,,,,1,11.0,12.0,,10,October,Friday,Mid (₹1-2K),,False,True,False,False
ORD392559,2025-02-22,Footwear,1620,Nagpur,Tier2,WH_Bangalore,COD,2025-02-24,2025-03-05,Delivered,False,,,,,,,2,9.0,11.0,,2,February,Saturday,Mid (₹1-2K),,False,True,False,False
ORD432441,2025-02-02,Accessories,1446,Nagpur,Tier2,WH_Bangalore,COD,2025-02-04,2025-02-13,Delivered,False,,,,,,,2,9.0,11.0,,2,February,Sunday,Mid (₹1-2K),,False,True,False,False
ORD205428,2025-03-26,Bottoms,1362,Visakhapatnam,Tier2,WH_Mumbai,Prepaid,2025-03-29,2025-04-03,Delivered,False,,,,,,,3,5.0,8.0,,3,March,Wednesday,Mid (₹1-2K),,False,False,False,False
ORD598807,2025-02-02,Accessories,707,Pune,Metro,WH_Bangalore,Prepaid,2025-02-04,2025-02-07,Delivered,False,,,,,,,2,3.0,5.0,,2,February,Sunday,Budget (<₹1K),,True,False,False,False
ORD193806,2025-03-18,Bottoms,1750,Coimbatore,Tier2,WH_Hyderabad,COD,2025-03-21,2025-03-25,Delivered,False,,,,,,,3,4.0,7.0,,3,March,Tuesday,Mid (₹1-2K),,False,True,False,False
ORD283568,2025-01-17,Bottoms,1519,Visakhapatnam,Tier2,WH_Mumbai,COD,2025-01-19,2025-01-24,Delivered,False,,,,,,,2,5.0,7.0,,1,January,Friday,Mid (₹1-2K),,False,True,False,False
ORD617904,2024-11-06,Accessories,1331,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-08,2024-11-11,Delivered,False,,,,,,,2,3.0,5.0,,11,November,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD866634,2025-01-28,Bottoms,1852,Mysore,Tier3,WH_Delhi,Prepaid,2025-01-29,2025-02-10,Delivered,False,,,,,,,1,12.0,13.0,,1,January,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD807160,2024-11-21,Tops,1750,Delhi,Metro,WH_Delhi,Prepaid,2024-11-23,2024-11-26,Delivered,False,,,,,,,2,3.0,5.0,,11,November,Thursday,Mid (₹1-2K),,True,False,False,False
ORD347781,2024-10-18,Footwear,1183,Kochi,Tier2,WH_Kolkata,Prepaid,2024-10-20,2024-10-29,Delivered,False,,,,,,,2,9.0,11.0,,10,October,Friday,Mid (₹1-2K),,False,False,False,False
ORD837733,2024-12-21,Accessories,539,Pune,Metro,WH_Bangalore,Prepaid,2024-12-23,2024-12-27,Delivered,False,,,,,,,2,4.0,6.0,,12,December,Saturday,Budget (<₹1K),,True,False,False,False
ORD601410,2024-11-11,Bottoms,2329,Chennai,Metro,WH_Bangalore,COD,2024-11-14,2024-11-20,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Monday,Premium (₹2-3K),,True,True,False,True
ORD940952,2025-03-22,Footwear,1593,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-25,2025-03-28,Delivered,False,,,,,,,3,3.0,6.0,,3,March,Saturday,Mid (₹1-2K),,True,False,False,False
ORD653829,2025-04-01,Accessories,458,Raipur,Tier3,WH_Hyderabad,COD,2025-04-02,2025-04-12,Delivered,False,,,,,,,1,10.0,11.0,,4,April,Tuesday,Budget (<₹1K),,False,True,False,False
ORD311976,2025-02-26,Accessories,605,Ranchi,Tier3,WH_Delhi,COD,2025-02-28,2025-03-09,Delivered,False,,,,,,,2,9.0,11.0,,2,February,Wednesday,Budget (<₹1K),,False,True,False,False
ORD242007,2025-03-16,Bottoms,2520,Mysore,Tier3,WH_Bangalore,COD,2025-03-18,2025-03-27,Delivered,False,,,,,,,2,9.0,11.0,,3,March,Sunday,Premium (₹2-3K),,False,True,False,True
ORD815894,2025-03-21,Bottoms,1343,Visakhapatnam,Tier2,WH_Bangalore,COD,2025-03-22,2025-03-30,Delivered,False,,,,,,,1,8.0,9.0,,3,March,Friday,Mid (₹1-2K),,False,True,False,False
ORD233533,2024-11-29,Tops,506,Guwahati,Tier3,WH_Mumbai,COD,2024-12-01,2024-12-12,Delivered,False,,,,,,,2,11.0,13.0,,11,November,Friday,Budget (<₹1K),,False,True,False,False
ORD135207,2025-01-25,Tops,1875,Coimbatore,Tier2,WH_Mumbai,Prepaid,2025-01-26,2025-02-02,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Saturday,Mid (₹1-2K),,False,False,False,False
ORD665979,2024-11-27,Bottoms,1030,Guwahati,Tier3,WH_Delhi,Prepaid,2024-11-30,2024-12-07,Delivered,False,,,,,,,3,7.0,10.0,,11,November,Wednesday,Mid (₹1-2K),,False,False,False,False
ORD867051,2025-02-27,Accessories,1481,Raipur,Tier3,WH_Hyderabad,Prepaid,2025-03-02,2025-03-09,Delivered,False,,,,,,,3,7.0,10.0,,2,February,Thursday,Mid (₹1-2K),,False,False,False,False
ORD250219,2025-03-21,Accessories,751,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-23,2025-03-30,Delivered,False,,,,,,,2,7.0,9.0,,3,March,Friday,Budget (<₹1K),,True,True,False,False
ORD870925,2024-11-16,Dresses,3779,Kochi,Tier2,WH_Kolkata,Prepaid,2024-11-19,2024-11-25,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Saturday,Luxury (>₹3K),,False,False,False,True
ORD803953,2025-01-08,Footwear,2847,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2025-01-11,2025-01-16,Delivered,False,,,,,,,3,5.0,8.0,,1,January,Wednesday,Premium (₹2-3K),,False,False,False,True
ORD292811,2025-02-17,Footwear,1686,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-19,2025-02-23,Delivered,False,,,,,,,2,4.0,6.0,,2,February,Monday,Mid (₹1-2K),,True,False,False,False
ORD943737,2025-03-02,Tops,1874,Mysore,Tier3,WH_Hyderabad,Prepaid,2025-03-03,2025-03-15,Delivered,False,,,,,,,1,12.0,13.0,,3,March,Sunday,Mid (₹1-2K),,False,False,False,False
ORD417915,2024-10-06,Dresses,1777,Lucknow,Tier2,WH_Mumbai,Prepaid,2024-10-09,2024-10-16,Delivered,False,,,,,,,3,7.0,10.0,,10,October,Sunday,Mid (₹1-2K),,False,False,False,False
ORD829417,2025-03-06,Tops,917,Pune,Metro,WH_Kolkata,Prepaid,2025-03-07,2025-03-12,Delivered,False,,,,,,,1,5.0,6.0,,3,March,Thursday,Budget (<₹1K),,True,False,False,False
ORD332022,2024-11-09,Accessories,833,Mumbai,Metro,WH_Mumbai,COD,2024-11-12,2024-11-18,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Saturday,Budget (<₹1K),,True,True,False,False
ORD305721,2024-12-26,Accessories,1076,Delhi,Metro,WH_Delhi,COD,2024-12-27,2025-01-01,Delivered,False,,,,,,,1,5.0,6.0,,12,December,Thursday,Mid (₹1-2K),,True,True,False,False
ORD292988,2025-02-18,Dresses,1239,Pune,Metro,WH_Hyderabad,COD,2025-02-19,2025-02-22,Delivered,False,,,,,,,1,3.0,4.0,,2,February,Tuesday,Mid (₹1-2K),,True,True,False,False
ORD630299,2025-01-27,Tops,622,Bangalore,Metro,WH_Bangalore,Prepaid,2025-01-30,2025-02-06,Delivered,False,,,,,,,3,7.0,10.0,,1,January,Monday,Budget (<₹1K),,True,False,False,False
ORD791309,2025-02-04,Footwear,726,Jaipur,Tier2,WH_Hyderabad,Prepaid,2025-02-07,2025-02-11,Delivered,False,,,,,,,3,4.0,7.0,,2,February,Tuesday,Budget (<₹1K),,False,False,False,False
ORD388086,2025-02-17,Tops,534,Raipur,Tier3,WH_Hyderabad,Prepaid,2025-02-20,2025-03-04,Delivered,False,,,,,,,3,12.0,15.0,,2,February,Monday,Budget (<₹1K),,False,False,False,False
ORD516176,2024-10-23,Accessories,1130,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-26,2024-10-30,Delivered,False,,,,,,,3,4.0,7.0,,10,October,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD968286,2024-10-23,Accessories,363,Pune,Metro,WH_Mumbai,COD,2024-10-25,2024-11-01,Delivered,False,,,,,,,2,7.0,9.0,,10,October,Wednesday,Budget (<₹1K),,True,True,False,False
ORD767678,2024-10-05,Bottoms,1500,Pune,Metro,WH_Mumbai,COD,2024-10-07,2024-10-12,Delivered,False,,,,,,,2,5.0,7.0,,10,October,Saturday,Mid (₹1-2K),,True,True,False,False
ORD999636,2024-10-27,Bottoms,973,Ranchi,Tier3,WH_Delhi,Prepaid,2024-10-28,2024-11-08,Delivered,False,,,,,,,1,11.0,12.0,,10,October,Sunday,Budget (<₹1K),,False,False,False,False
ORD317221,2025-03-02,Bottoms,2430,Rajkot,Tier3,WH_Mumbai,Prepaid,2025-03-04,2025-03-11,Delivered,False,,,,,,,2,7.0,9.0,,3,March,Sunday,Premium (₹2-3K),,False,False,False,True
ORD990704,2025-01-10,Footwear,2913,Kochi,Tier2,WH_Bangalore,COD,2025-01-12,2025-01-17,Delivered,False,,,,,,,2,5.0,7.0,,1,January,Friday,Premium (₹2-3K),,False,True,False,True
ORD822794,2024-10-23,Footwear,2115,Coimbatore,Tier2,WH_Mumbai,COD,2024-10-24,2024-10-28,Delivered,False,,,,,,,1,4.0,5.0,,10,October,Wednesday,Premium (₹2-3K),,False,True,False,True
ORD906360,2025-03-09,Tops,1311,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-10,2025-03-16,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Sunday,Mid (₹1-2K),,True,True,False,False
ORD358421,2024-10-21,Tops,1047,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-23,2024-10-27,Delivered,False,,,,,,,2,4.0,6.0,,10,October,Monday,Mid (₹1-2K),,True,False,False,False
ORD471106,2025-02-21,Accessories,963,Jaipur,Tier2,WH_Kolkata,COD,2025-02-22,2025-03-01,Delivered,False,,,,,,,1,7.0,8.0,,2,February,Friday,Budget (<₹1K),,False,True,False,False
ORD619886,2025-03-04,Footwear,1499,Ranchi,Tier3,WH_Kolkata,Prepaid,2025-03-05,2025-03-11,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD448354,2025-03-10,Bottoms,2148,Bhubaneswar,Tier3,WH_Kolkata,Prepaid,2025-03-12,2025-03-24,Delivered,False,,,,,,,2,12.0,14.0,,3,March,Monday,Premium (₹2-3K),,False,False,False,True
ORD405605,2025-03-29,Tops,1504,Kochi,Tier2,WH_Hyderabad,COD,2025-03-30,2025-04-05,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Saturday,Mid (₹1-2K),,False,True,False,False
ORD512022,2025-01-04,Tops,1653,Nashik,Tier3,WH_Delhi,Prepaid,2025-01-07,2025-01-14,Delivered,False,,,,,,,3,7.0,10.0,,1,January,Saturday,Mid (₹1-2K),,False,False,False,False
ORD529016,2025-03-24,Dresses,1569,Indore,Tier2,WH_Bangalore,COD,2025-03-25,2025-03-30,Delivered,False,,,,,,,1,5.0,6.0,,3,March,Monday,Mid (₹1-2K),,False,True,False,False
ORD927406,2025-01-07,Bottoms,2638,Jaipur,Tier2,WH_Hyderabad,Prepaid,2025-01-09,2025-01-17,Delivered,False,,,,,,,2,8.0,10.0,,1,January,Tuesday,Premium (₹2-3K),,False,False,False,True
ORD825309,2025-01-18,Dresses,1149,Coimbatore,Tier2,WH_Bangalore,Prepaid,2025-01-21,2025-01-29,Delivered,False,,,,,,,3,8.0,11.0,,1,January,Saturday,Mid (₹1-2K),,False,False,False,False
ORD189110,2024-10-30,Tops,1007,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-31,2024-11-03,Delivered,False,,,,,,,1,3.0,4.0,,10,October,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD685098,2025-02-28,Footwear,3055,Mysore,Tier3,WH_Delhi,Prepaid,2025-03-02,2025-03-11,Delivered,False,,,,,,,2,9.0,11.0,,2,February,Friday,Luxury (>₹3K),,False,False,False,True
ORD717181,2025-03-28,Tops,807,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-29,2025-04-03,Delivered,False,,,,,,,1,5.0,6.0,,3,March,Friday,Budget (<₹1K),,True,False,False,False
ORD190025,2024-11-01,Dresses,3989,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-03,2024-11-09,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Friday,Luxury (>₹3K),,True,False,False,True
ORD845305,2024-11-01,Footwear,2104,Mumbai,Metro,WH_Mumbai,COD,2024-11-04,2024-11-08,Delivered,False,,,,,,,3,4.0,7.0,,11,November,Friday,Premium (₹2-3K),,True,True,False,True
ORD514798,2024-10-10,Bottoms,1607,Kochi,Tier2,WH_Kolkata,Prepaid,2024-10-13,2024-10-17,Delivered,False,,,,,,,3,4.0,7.0,,10,October,Thursday,Mid (₹1-2K),,False,False,False,False
ORD219490,2024-12-09,Accessories,1301,Pune,Metro,WH_Hyderabad,Prepaid,2024-12-12,2024-12-18,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Monday,Mid (₹1-2K),,True,False,False,False
ORD715519,2024-11-01,Bottoms,2240,Bangalore,Metro,WH_Bangalore,COD,2024-11-04,2024-11-09,Delivered,False,,,,,,,3,5.0,8.0,,11,November,Friday,Premium (₹2-3K),,True,True,False,True
ORD507333,2025-01-18,Bottoms,1363,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-20,2025-01-26,Delivered,False,,,,,,,2,6.0,8.0,,1,January,Saturday,Mid (₹1-2K),,True,False,False,False
ORD476479,2024-10-05,Tops,778,Indore,Tier2,WH_Delhi,Prepaid,2024-10-07,2024-10-15,Delivered,False,,,,,,,2,8.0,10.0,,10,October,Saturday,Budget (<₹1K),,False,False,False,False
ORD134283,2024-12-12,Tops,1600,Rajkot,Tier3,WH_Bangalore,Prepaid,2024-12-13,2024-12-23,Delivered,False,,,,,,,1,10.0,11.0,,12,December,Thursday,Mid (₹1-2K),,False,False,False,False
ORD903124,2025-02-06,Tops,1545,Hyderabad,Metro,WH_Hyderabad,COD,2025-02-09,2025-02-16,Delivered,False,,,,,,,3,7.0,10.0,,2,February,Thursday,Mid (₹1-2K),,True,True,False,False
ORD359555,2024-12-18,Bottoms,931,Kolkata,Metro,WH_Kolkata,COD,2024-12-20,2024-12-23,Delivered,False,,,,,,,2,3.0,5.0,,12,December,Wednesday,Budget (<₹1K),,True,True,False,False
ORD700556,2024-12-10,Tops,1552,Visakhapatnam,Tier2,WH_Mumbai,Prepaid,2024-12-11,2024-12-18,Delivered,False,,,,,,,1,7.0,8.0,,12,December,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD390794,2025-03-19,Tops,1935,Delhi,Metro,WH_Delhi,Prepaid,2025-03-20,2025-03-25,Delivered,False,,,,,,,1,5.0,6.0,,3,March,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD933197,2024-10-26,Bottoms,2910,Chennai,Metro,WH_Bangalore,Prepaid,2024-10-29,2024-11-03,Delivered,False,,,,,,,3,5.0,8.0,,10,October,Saturday,Premium (₹2-3K),,True,False,False,True
ORD611751,2024-12-25,Tops,504,Ranchi,Tier3,WH_Mumbai,COD,2024-12-28,2025-01-08,Delivered,False,,,,,,,3,11.0,14.0,,12,December,Wednesday,Budget (<₹1K),,False,True,False,False
ORD475623,2024-10-19,Tops,1593,Kolkata,Metro,WH_Kolkata,COD,2024-10-20,2024-10-24,Delivered,False,,,,,,,1,4.0,5.0,,10,October,Saturday,Mid (₹1-2K),,True,True,False,False
ORD438548,2024-12-14,Tops,1619,Bangalore,Metro,WH_Bangalore,COD,2024-12-15,2024-12-21,Delivered,False,,,,,,,1,6.0,7.0,,12,December,Saturday,Mid (₹1-2K),,True,True,False,False
ORD815707,2024-10-15,Tops,702,Jaipur,Tier2,WH_Kolkata,COD,2024-10-16,2024-10-21,Delivered,False,,,,,,,1,5.0,6.0,,10,October,Tuesday,Budget (<₹1K),,False,True,False,False
ORD489906,2025-03-22,Footwear,1376,Pune,Metro,WH_Mumbai,COD,2025-03-24,2025-03-28,Delivered,False,,,,,,,2,4.0,6.0,,3,March,Saturday,Mid (₹1-2K),,True,True,False,False
ORD195629,2025-04-01,Accessories,301,Jaipur,Tier2,WH_Delhi,COD,2025-04-03,2025-04-11,Delivered,False,,,,,,,2,8.0,10.0,,4,April,Tuesday,Budget (<₹1K),,False,True,False,False
ORD813013,2025-01-24,Footwear,732,Jaipur,Tier2,WH_Bangalore,Prepaid,2025-01-25,2025-02-01,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Friday,Budget (<₹1K),,False,False,False,False
ORD501312,2024-11-06,Tops,1885,Kochi,Tier2,WH_Delhi,COD,2024-11-07,2024-11-11,Delivered,False,,,,,,,1,4.0,5.0,,11,November,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD272088,2025-01-23,Accessories,735,Bangalore,Metro,WH_Bangalore,COD,2025-01-25,2025-01-31,Delivered,False,,,,,,,2,6.0,8.0,,1,January,Thursday,Budget (<₹1K),,True,True,False,False
ORD190898,2024-10-28,Footwear,1203,Delhi,Metro,WH_Delhi,COD,2024-10-31,2024-11-06,Delivered,False,,,,,,,3,6.0,9.0,,10,October,Monday,Mid (₹1-2K),,True,True,False,False
ORD907788,2024-10-21,Bottoms,1075,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-23,2024-10-26,Delivered,False,,,,,,,2,3.0,5.0,,10,October,Monday,Mid (₹1-2K),,True,False,False,False
ORD260097,2024-12-13,Accessories,933,Mumbai,Metro,WH_Mumbai,COD,2024-12-16,2024-12-20,Delivered,False,,,,,,,3,4.0,7.0,,12,December,Friday,Budget (<₹1K),,True,True,False,False
ORD919067,2024-12-10,Footwear,1182,Kochi,Tier2,WH_Mumbai,Prepaid,2024-12-12,2024-12-18,Delivered,False,,,,,,,2,6.0,8.0,,12,December,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD375722,2025-02-27,Tops,656,Kochi,Tier2,WH_Kolkata,Prepaid,2025-03-01,2025-03-05,Delivered,False,,,,,,,2,4.0,6.0,,2,February,Thursday,Budget (<₹1K),,False,False,False,False
ORD694423,2024-11-14,Accessories,621,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-15,2024-11-18,Delivered,False,,,,,,,1,3.0,4.0,,11,November,Thursday,Budget (<₹1K),,True,False,False,False
ORD633541,2024-10-03,Footwear,749,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-04,2024-10-10,Delivered,False,,,,,,,1,6.0,7.0,,10,October,Thursday,Budget (<₹1K),,True,False,False,False
ORD287654,2024-10-12,Tops,1961,Hyderabad,Metro,WH_Hyderabad,COD,2024-10-13,2024-10-19,Delivered,False,,,,,,,1,6.0,7.0,,10,October,Saturday,Mid (₹1-2K),,True,True,False,False
ORD435476,2024-12-11,Bottoms,1118,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-12-13,2024-12-22,Delivered,False,,,,,,,2,9.0,11.0,,12,December,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD288056,2024-11-29,Dresses,3111,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-01,2024-12-07,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Friday,Luxury (>₹3K),,True,False,False,True
ORD310418,2024-12-16,Footwear,1943,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-17,2024-12-24,Delivered,False,,,,,,,1,7.0,8.0,,12,December,Monday,Mid (₹1-2K),,True,True,False,False
ORD794622,2024-11-05,Dresses,2193,Rajkot,Tier3,WH_Bangalore,Prepaid,2024-11-07,2024-11-16,Delivered,False,,,,,,,2,9.0,11.0,,11,November,Tuesday,Premium (₹2-3K),,False,False,False,True
ORD262959,2024-10-30,Tops,1419,Rajkot,Tier3,WH_Kolkata,Prepaid,2024-11-01,2024-11-11,Delivered,False,,,,,,,2,10.0,12.0,,10,October,Wednesday,Mid (₹1-2K),,False,False,False,False
